Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,Melanoma of the Skin,25010,Michigan,26,2018,2018,80-84 years,80-84,Male,M,108,82088,131.6
,Melanoma of the Skin,25010,Michigan,26,2018,2018,85+ years,85+,Male,M,115,73962,155.5
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,30-34 years,30-34,Male,M,27,195599,13.8
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,35-39 years,35-39,Male,M,30,195092,15.4
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,40-44 years,40-44,Male,M,58,165800,35
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,45-49 years,45-49,Male,M,49,170027,28.8
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,50-54 years,50-54,Male,M,115,177328,64.9
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,55-59 years,55-59,Male,M,128,196260,65.2
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,60-64 years ,60-64,Male,M,179,177243,101
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,65-69 years,65-69,Male,M,205,143465,142.9
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,70-74 years,70-74,Male,M,216,102518,210.7
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,75-79 years,75-79,Male,M,159,69775,227.9
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,80-84 years,80-84,Male,M,116,44964,258
,Melanoma of the Skin,25010,Minnesota,27,2018,2018,85+ years,85+,Male,M,114,42865,266
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,45-49 years,45-49,Male,M,23,89002,25.8
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,50-54 years,50-54,Male,M,26,89092,29.2
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,55-59 years,55-59,Male,M,39,94552,41.2
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,60-64 years ,60-64,Male,M,44,88330,49.8
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,65-69 years,65-69,Male,M,54,73136,73.8
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,70-74 years,70-74,Male,M,52,56269,92.4
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,75-79 years,75-79,Male,M,39,36797,106
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,80-84 years,80-84,Male,M,41,22579,181.6
,Melanoma of the Skin,25010,Mississippi,28,2018,2018,85+ years,85+,Male,M,35,17117,204.5
,Melanoma of the Skin,25010,Missouri,29,2018,2018,35-39 years,35-39,Male,M,23,196569,11.7
,Melanoma of the Skin,25010,Missouri,29,2018,2018,40-44 years,40-44,Male,M,38,173881,21.9
,Melanoma of the Skin,25010,Missouri,29,2018,2018,45-49 years,45-49,Male,M,37,182918,20.2
,Melanoma of the Skin,25010,Missouri,29,2018,2018,50-54 years,50-54,Male,M,54,187580,28.8
,Melanoma of the Skin,25010,Missouri,29,2018,2018,55-59 years,55-59,Male,M,87,209455,41.5
,Melanoma of the Skin,25010,Missouri,29,2018,2018,60-64 years ,60-64,Male,M,98,191219,51.3
,Melanoma of the Skin,25010,Missouri,29,2018,2018,65-69 years,65-69,Male,M,105,156043,67.3
,Melanoma of the Skin,25010,Missouri,29,2018,2018,70-74 years,70-74,Male,M,91,119890,75.9
,Melanoma of the Skin,25010,Missouri,29,2018,2018,75-79 years,75-79,Male,M,88,82571,106.6
,Melanoma of the Skin,25010,Missouri,29,2018,2018,80-84 years,80-84,Male,M,62,51771,119.8
,Melanoma of the Skin,25010,Missouri,29,2018,2018,85+ years,85+,Male,M,55,45765,120.2
,Melanoma of the Skin,25010,Montana,30,2018,2018,50-54 years,50-54,Male,M,16,30539,52.4
,Melanoma of the Skin,25010,Montana,30,2018,2018,55-59 years,55-59,Male,M,17,36509,46.6
,Melanoma of the Skin,25010,Montana,30,2018,2018,60-64 years ,60-64,Male,M,28,37246,75.2
,Melanoma of the Skin,25010,Montana,30,2018,2018,65-69 years,65-69,Male,M,39,34133,114.3
,Melanoma of the Skin,25010,Montana,30,2018,2018,70-74 years,70-74,Male,M,37,25420,145.6
,Melanoma of the Skin,25010,Montana,30,2018,2018,75-79 years,75-79,Male,M,43,16790,256.1
,Melanoma of the Skin,25010,Montana,30,2018,2018,85+ years,85+,Male,M,22,8749,251.5
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,45-49 years,45-49,Male,M,27,55549,48.6
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,50-54 years,50-54,Male,M,19,55433,34.3
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,55-59 years,55-59,Male,M,24,62036,38.7
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,60-64 years ,60-64,Male,M,36,57647,62.4
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,65-69 years,65-69,Male,M,56,47722,117.3
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,70-74 years,70-74,Male,M,64,34466,185.7
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,75-79 years,75-79,Male,M,44,22967,191.6
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,80-84 years,80-84,Male,M,21,15464,135.8
,Melanoma of the Skin,25010,Nebraska,31,2018,2018,85+ years,85+,Male,M,18,15096,119.2
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,55-59 years,55-59,Male,M,28,54327,51.5
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,60-64 years ,60-64,Male,M,32,49883,64.2
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,65-69 years,65-69,Male,M,53,40200,131.8
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,70-74 years,70-74,Male,M,53,30664,172.8
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,75-79 years,75-79,Male,M,37,19138,193.3
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,80-84 years,80-84,Male,M,24,11359,211.3
,Melanoma of the Skin,25010,New Hampshire,33,2018,2018,85+ years,85+,Male,M,28,10698,261.7
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,35-39 years,35-39,Male,M,16,287547,5.6
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,40-44 years,40-44,Male,M,30,275165,10.9
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,45-49 years,45-49,Male,M,53,294258,18
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,50-54 years,50-54,Male,M,94,306735,30.6
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,55-59 years,55-59,Male,M,120,313930,38.2
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,60-64 years ,60-64,Male,M,176,273007,64.5
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,65-69 years,65-69,Male,M,182,210898,86.3
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,70-74 years,70-74,Male,M,187,162627,115
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,75-79 years,75-79,Male,M,170,109738,154.9
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,80-84 years,80-84,Male,M,138,70212,196.5
,Melanoma of the Skin,25010,New Jersey,34,2018,2018,85+ years,85+,Male,M,128,68625,186.5
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,60-64 years ,60-64,Male,M,36,63692,56.5
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,65-69 years,65-69,Male,M,40,57014,70.2
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,70-74 years,70-74,Male,M,46,45110,102
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,75-79 years,75-79,Male,M,31,29832,103.9
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,80-84 years,80-84,Male,M,32,18742,170.7
,Melanoma of the Skin,25010,New Mexico,35,2018,2018,85+ years,85+,Male,M,20,15747,127
,Melanoma of the Skin,25010,New York,36,2018,2018,25-29 years,25-29,Male,M,23,743934,3.1
,Melanoma of the Skin,25010,New York,36,2018,2018,30-34 years,30-34,Male,M,42,696107,6
,Melanoma of the Skin,25010,New York,36,2018,2018,35-39 years,35-39,Male,M,51,629230,8.1
,Melanoma of the Skin,25010,New York,36,2018,2018,40-44 years,40-44,Male,M,61,567276,10.8
,Melanoma of the Skin,25010,New York,36,2018,2018,45-49 years,45-49,Male,M,82,603440,13.6
,Melanoma of the Skin,25010,New York,36,2018,2018,50-54 years,50-54,Male,M,140,636347,22
,Melanoma of the Skin,25010,New York,36,2018,2018,55-59 years,55-59,Male,M,254,653952,38.8
,Melanoma of the Skin,25010,New York,36,2018,2018,60-64 years ,60-64,Male,M,323,588420,54.9
,Melanoma of the Skin,25010,New York,36,2018,2018,65-69 years,65-69,Male,M,343,474732,72.3
,Melanoma of the Skin,25010,New York,36,2018,2018,70-74 years,70-74,Male,M,340,358150,94.9
,Melanoma of the Skin,25010,New York,36,2018,2018,75-79 years,75-79,Male,M,300,240803,124.6
,Melanoma of the Skin,25010,New York,36,2018,2018,80-84 years,80-84,Male,M,239,158247,151
,Melanoma of the Skin,25010,New York,36,2018,2018,85+ years,85+,Male,M,251,155861,161
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,25-29 years,25-29,Male,M,16,366519,4.4
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,30-34 years,30-34,Male,M,24,326719,7.3
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,35-39 years,35-39,Male,M,27,321225,8.4
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,40-44 years,40-44,Male,M,47,309842,15.2
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,45-49 years,45-49,Male,M,61,340190,17.9
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,50-54 years,50-54,Male,M,104,331365,31.4
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,55-59 years,55-59,Male,M,168,332759,50.5
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,60-64 years ,60-64,Male,M,211,303371,69.6
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,65-69 years,65-69,Male,M,294,257972,114
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,70-74 years,70-74,Male,M,292,206443,141.4
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,75-79 years,75-79,Male,M,244,133270,183.1
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,80-84 years,80-84,Male,M,184,78807,233.5
,Melanoma of the Skin,25010,North Carolina,37,2018,2018,85+ years,85+,Male,M,149,63124,236
,Melanoma of the Skin,25010,North Dakota,38,2018,2018,65-69 years,65-69,Male,M,17,19019,89.4
,Melanoma of the Skin,25010,Ohio,39,2018,2018,30-34 years,30-34,Male,M,29,370315,7.8
,Melanoma of the Skin,25010,Ohio,39,2018,2018,35-39 years,35-39,Male,M,53,359905,14.7
,Melanoma of the Skin,25010,Ohio,39,2018,2018,40-44 years,40-44,Male,M,56,330514,16.9
,Melanoma of the Skin,25010,Ohio,39,2018,2018,45-49 years,45-49,Male,M,78,362563,21.5
,Melanoma of the Skin,25010,Ohio,39,2018,2018,50-54 years,50-54,Male,M,115,371251,31
,Melanoma of the Skin,25010,Ohio,39,2018,2018,55-59 years,55-59,Male,M,186,399235,46.6
,Melanoma of the Skin,25010,Ohio,39,2018,2018,60-64 years ,60-64,Male,M,252,379712,66.4
,Melanoma of the Skin,25010,Ohio,39,2018,2018,65-69 years,65-69,Male,M,292,309469,94.4
,Melanoma of the Skin,25010,Ohio,39,2018,2018,70-74 years,70-74,Male,M,298,227755,130.8
,Melanoma of the Skin,25010,Ohio,39,2018,2018,75-79 years,75-79,Male,M,220,152428,144.3
,Melanoma of the Skin,25010,Ohio,39,2018,2018,80-84 years,80-84,Male,M,174,97204,179
,Melanoma of the Skin,25010,Ohio,39,2018,2018,85+ years,85+,Male,M,187,87493,213.7
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,40-44 years,40-44,Male,M,16,115034,13.9
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,45-49 years,45-49,Male,M,24,116265,20.6
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,50-54 years,50-54,Male,M,22,112969,19.5
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,55-59 years,55-59,Male,M,63,124340,50.7
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,60-64 years ,60-64,Male,M,63,114313,55.1
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,65-69 years,65-69,Male,M,84,94059,89.3
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,70-74 years,70-74,Male,M,89,73631,120.9
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,75-79 years,75-79,Male,M,60,50201,119.5
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,80-84 years,80-84,Male,M,48,31559,152.1
,Melanoma of the Skin,25010,Oklahoma,40,2018,2018,85+ years,85+,Male,M,50,26546,188.4
,Melanoma of the Skin,25010,Oregon,41,2018,2018,40-44 years,40-44,Male,M,20,134271,14.9
,Melanoma of the Skin,25010,Oregon,41,2018,2018,45-49 years,45-49,Male,M,29,133381,21.7
,Melanoma of the Skin,25010,Oregon,41,2018,2018,50-54 years,50-54,Male,M,47,123719,38
,Melanoma of the Skin,25010,Oregon,41,2018,2018,55-59 years,55-59,Male,M,60,130718,45.9
,Melanoma of the Skin,25010,Oregon,41,2018,2018,60-64 years ,60-64,Male,M,86,130902,65.7
,Melanoma of the Skin,25010,Oregon,41,2018,2018,65-69 years,65-69,Male,M,109,120035,90.8
,Melanoma of the Skin,25010,Oregon,41,2018,2018,70-74 years,70-74,Male,M,116,92251,125.7
,Melanoma of the Skin,25010,Oregon,41,2018,2018,75-79 years,75-79,Male,M,85,59202,143.6
,Melanoma of the Skin,25010,Oregon,41,2018,2018,80-84 years,80-84,Male,M,51,34598,147.4
,Melanoma of the Skin,25010,Oregon,41,2018,2018,85+ years,85+,Male,M,53,31408,168.7
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,25-29 years,25-29,Male,M,20,445249,4.5
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,30-34 years,30-34,Male,M,16,421575,3.8
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,35-39 years,35-39,Male,M,42,392238,10.7
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,40-44 years,40-44,Male,M,48,355735,13.5
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,45-49 years,45-49,Male,M,76,395848,19.2
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,50-54 years,50-54,Male,M,112,420082,26.7
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,55-59 years,55-59,Male,M,223,448779,49.7
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,60-64 years ,60-64,Male,M,277,429210,64.5
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,65-69 years,65-69,Male,M,297,351214,84.6
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,70-74 years,70-74,Male,M,308,264226,116.6
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,75-79 years,75-79,Male,M,239,179190,133.4
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,80-84 years,80-84,Male,M,197,115392,170.7
,Melanoma of the Skin,25010,Pennsylvania,42,2018,2018,85+ years,85+,Male,M,196,112448,174.3
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,55-59 years,55-59,Male,M,18,36820,48.9
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,60-64 years ,60-64,Male,M,26,34316,75.8
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,70-74 years,70-74,Male,M,30,20796,144.3
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,75-79 years,75-79,Male,M,17,13464,126.3
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,80-84 years,80-84,Male,M,25,8461,295.5
,Melanoma of the Skin,25010,Rhode Island,44,2018,2018,85+ years,85+,Male,M,18,8825,204
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,35-39 years,35-39,Male,M,16,154558,10.4
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,40-44 years,40-44,Male,M,24,143456,16.7
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,45-49 years,45-49,Male,M,41,155536,26.4
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,50-54 years,50-54,Male,M,45,156921,28.7
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,55-59 years,55-59,Male,M,80,163797,48.8
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,60-64 years ,60-64,Male,M,108,154639,69.8
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,65-69 years,65-69,Male,M,133,138936,95.7
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,70-74 years,70-74,Male,M,135,115281,117.1
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,75-79 years,75-79,Male,M,114,74079,153.9
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,80-84 years,80-84,Male,M,78,41532,187.8
,Melanoma of the Skin,25010,South Carolina,45,2018,2018,85+ years,85+,Male,M,79,31178,253.4
,Melanoma of the Skin,25010,South Dakota,46,2018,2018,55-59 years,55-59,Male,M,18,29344,61.3
,Melanoma of the Skin,25010,South Dakota,46,2018,2018,60-64 years ,60-64,Male,M,31,28932,107.1
,Melanoma of the Skin,25010,South Dakota,46,2018,2018,65-69 years,65-69,Male,M,27,25109,107.5
,Melanoma of the Skin,25010,South Dakota,46,2018,2018,70-74 years,70-74,Male,M,30,17167,174.8
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,30-34 years,30-34,Male,M,18,218052,8.3
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,35-39 years,35-39,Male,M,22,214084,10.3
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,40-44 years,40-44,Male,M,22,200959,10.9
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,45-49 years,45-49,Male,M,44,217843,20.2
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,50-54 years,50-54,Male,M,55,215002,25.6
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,55-59 years,55-59,Male,M,92,218889,42
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,60-64 years ,60-64,Male,M,107,202921,52.7
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,65-69 years,65-69,Male,M,169,170427,99.2
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,70-74 years,70-74,Male,M,160,136576,117.2
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,75-79 years,75-79,Male,M,140,89895,155.7
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,80-84 years,80-84,Male,M,84,51800,162.2
,Melanoma of the Skin,25010,Tennessee,47,2018,2018,85+ years,85+,Male,M,69,40979,168.4
,Melanoma of the Skin,25010,Texas,48,2018,2018,25-29 years,25-29,Male,M,27,1100603,2.5
,Melanoma of the Skin,25010,Texas,48,2018,2018,30-34 years,30-34,Male,M,34,1052232,3.2
,Melanoma of the Skin,25010,Texas,48,2018,2018,35-39 years,35-39,Male,M,58,1019924,5.7
,Melanoma of the Skin,25010,Texas,48,2018,2018,40-44 years,40-44,Male,M,90,920343,9.8
,Melanoma of the Skin,25010,Texas,48,2018,2018,45-49 years,45-49,Male,M,118,913238,12.9
,Melanoma of the Skin,25010,Texas,48,2018,2018,50-54 years,50-54,Male,M,158,842846,18.7
,Melanoma of the Skin,25010,Texas,48,2018,2018,55-59 years,55-59,Male,M,229,836173,27.4
,Melanoma of the Skin,25010,Texas,48,2018,2018,60-64 years ,60-64,Male,M,334,728220,45.9
,Melanoma of the Skin,25010,Texas,48,2018,2018,65-69 years,65-69,Male,M,325,573350,56.7
,Melanoma of the Skin,25010,Texas,48,2018,2018,70-74 years,70-74,Male,M,348,433734,80.2
,Melanoma of the Skin,25010,Texas,48,2018,2018,75-79 years,75-79,Male,M,314,279390,112.4
,Melanoma of the Skin,25010,Texas,48,2018,2018,80-84 years,80-84,Male,M,231,171157,135
,Melanoma of the Skin,25010,Texas,48,2018,2018,85+ years,85+,Male,M,201,144522,139.1
,Melanoma of the Skin,25010,Utah,49,2018,2018,30-34 years,30-34,Male,M,18,109844,16.4
,Melanoma of the Skin,25010,Utah,49,2018,2018,35-39 years,35-39,Male,M,23,117734,19.5
,Melanoma of the Skin,25010,Utah,49,2018,2018,40-44 years,40-44,Male,M,27,103636,26.1
,Melanoma of the Skin,25010,Utah,49,2018,2018,45-49 years,45-49,Male,M,36,87565,41.1
,Melanoma of the Skin,25010,Utah,49,2018,2018,50-54 years,50-54,Male,M,38,75187,50.5
,Melanoma of the Skin,25010,Utah,49,2018,2018,55-59 years,55-59,Male,M,58,76472,75.8
,Melanoma of the Skin,25010,Utah,49,2018,2018,60-64 years ,60-64,Male,M,73,70900,103
,Melanoma of the Skin,25010,Utah,49,2018,2018,65-69 years,65-69,Male,M,100,57498,173.9
,Melanoma of the Skin,25010,Utah,49,2018,2018,70-74 years,70-74,Male,M,105,42714,245.8
,Melanoma of the Skin,25010,Utah,49,2018,2018,75-79 years,75-79,Male,M,79,28613,276.1
,Melanoma of the Skin,25010,Utah,49,2018,2018,80-84 years,80-84,Male,M,51,17996,283.4
,Melanoma of the Skin,25010,Utah,49,2018,2018,85+ years,85+,Male,M,49,15485,316.4
,Melanoma of the Skin,25010,Vermont,50,2018,2018,55-59 years,55-59,Male,M,18,23516,76.5
,Melanoma of the Skin,25010,Vermont,50,2018,2018,60-64 years ,60-64,Male,M,23,23332,98.6
,Melanoma of the Skin,25010,Vermont,50,2018,2018,65-69 years,65-69,Male,M,29,20004,145
,Melanoma of the Skin,25010,Vermont,50,2018,2018,70-74 years,70-74,Male,M,25,15205,164.4
,Melanoma of the Skin,25010,Vermont,50,2018,2018,75-79 years,75-79,Male,M,30,9543,314.4
,Melanoma of the Skin,25010,Virginia,51,2018,2018,30-34 years,30-34,Male,M,18,294251,6.1
,Melanoma of the Skin,25010,Virginia,51,2018,2018,35-39 years,35-39,Male,M,29,288470,10.1
,Melanoma of the Skin,25010,Virginia,51,2018,2018,40-44 years,40-44,Male,M,24,260441,9.2
,Melanoma of the Skin,25010,Virginia,51,2018,2018,45-49 years,45-49,Male,M,44,274953,16
,Melanoma of the Skin,25010,Virginia,51,2018,2018,50-54 years,50-54,Male,M,76,276807,27.5
,Melanoma of the Skin,25010,Virginia,51,2018,2018,55-59 years,55-59,Male,M,128,283148,45.2
,Melanoma of the Skin,25010,Virginia,51,2018,2018,60-64 years ,60-64,Male,M,164,249191,65.8
,Melanoma of the Skin,25010,Virginia,51,2018,2018,65-69 years,65-69,Male,M,178,202709,87.8
,Melanoma of the Skin,25010,Virginia,51,2018,2018,70-74 years,70-74,Male,M,217,159596,136
,Melanoma of the Skin,25010,Virginia,51,2018,2018,75-79 years,75-79,Male,M,177,105071,168.5
,Melanoma of the Skin,25010,Virginia,51,2018,2018,80-84 years,80-84,Male,M,118,62797,187.9
,Melanoma of the Skin,25010,Virginia,51,2018,2018,85+ years,85+,Male,M,97,53258,182.1
,Melanoma of the Skin,25010,Washington,53,2018,2018,30-34 years,30-34,Male,M,17,289666,5.9
,Melanoma of the Skin,25010,Washington,53,2018,2018,35-39 years,35-39,Male,M,28,273900,10.2
,Melanoma of the Skin,25010,Washington,53,2018,2018,40-44 years,40-44,Male,M,27,236006,11.4
,Melanoma of the Skin,25010,Washington,53,2018,2018,45-49 years,45-49,Male,M,53,239407,22.1
,Melanoma of the Skin,25010,Washington,53,2018,2018,50-54 years,50-54,Male,M,77,229217,33.6
,Melanoma of the Skin,25010,Washington,53,2018,2018,55-59 years,55-59,Male,M,123,242383,50.7
,Melanoma of the Skin,25010,Washington,53,2018,2018,60-64 years ,60-64,Male,M,156,227000,68.7
,Melanoma of the Skin,25010,Washington,53,2018,2018,65-69 years,65-69,Male,M,191,190573,100.2
,Melanoma of the Skin,25010,Washington,53,2018,2018,70-74 years,70-74,Male,M,204,144603,141.1
,Melanoma of the Skin,25010,Washington,53,2018,2018,75-79 years,75-79,Male,M,137,91879,149.1
,Melanoma of the Skin,25010,Washington,53,2018,2018,80-84 years,80-84,Male,M,120,54256,221.2
,Melanoma of the Skin,25010,Washington,53,2018,2018,85+ years,85+,Male,M,110,48592,226.4
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,45-49 years,45-49,Male,M,17,58570,29
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,50-54 years,50-54,Male,M,16,58875,27.2
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,55-59 years,55-59,Male,M,24,61981,38.7
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,60-64 years ,60-64,Male,M,45,63338,71
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,65-69 years,65-69,Male,M,49,57341,85.5
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,70-74 years,70-74,Male,M,56,44606,125.5
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,75-79 years,75-79,Male,M,41,29340,139.7
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,80-84 years,80-84,Male,M,27,18218,148.2
,Melanoma of the Skin,25010,West Virginia,54,2018,2018,85+ years,85+,Male,M,31,14316,216.5
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,35-39 years,35-39,Male,M,17,188284,9
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,40-44 years,40-44,Male,M,23,168351,13.7
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,45-49 years,45-49,Male,M,41,177222,23.1
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,50-54 years,50-54,Male,M,72,192006,37.5
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,55-59 years,55-59,Male,M,86,210640,40.8
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,60-64 years ,60-64,Male,M,120,194934,61.6
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,65-69 years,65-69,Male,M,136,160972,84.5
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,70-74 years,70-74,Male,M,135,116117,116.3
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,75-79 years,75-79,Male,M,105,76700,136.9
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,80-84 years,80-84,Male,M,80,49489,161.7
,Melanoma of the Skin,25010,Wisconsin,55,2018,2018,85+ years,85+,Male,M,74,44687,165.6
,Melanoma of the Skin,25010,Wyoming,56,2018,2018,70-74 years,70-74,Male,M,22,12340,178.3
,Melanoma of the Skin,25010,Wyoming,56,2018,2018,75-79 years,75-79,Male,M,19,7813,243.2
,Myeloma,34000,Alabama,1,2018,2018,50-54 years,50-54,Male,M,19,152543,12.5
,Myeloma,34000,Alabama,1,2018,2018,55-59 years,55-59,Male,M,23,161486,14.2
,Myeloma,34000,Alabama,1,2018,2018,60-64 years ,60-64,Male,M,38,150034,25.3
,Myeloma,34000,Alabama,1,2018,2018,65-69 years,65-69,Male,M,40,125640,31.8
,Myeloma,34000,Alabama,1,2018,2018,70-74 years,70-74,Male,M,56,98933,56.6
,Myeloma,34000,Alabama,1,2018,2018,75-79 years,75-79,Male,M,37,65692,56.3
,Myeloma,34000,Alabama,1,2018,2018,80-84 years,80-84,Male,M,36,39988,90
,Myeloma,34000,Arizona,4,2018,2018,55-59 years,55-59,Male,M,25,213445,11.7
,Myeloma,34000,Arizona,4,2018,2018,60-64 years ,60-64,Male,M,36,198721,18.1
,Myeloma,34000,Arizona,4,2018,2018,65-69 years,65-69,Male,M,39,180737,21.6
,Myeloma,34000,Arizona,4,2018,2018,70-74 years,70-74,Male,M,60,158201,37.9
,Myeloma,34000,Arizona,4,2018,2018,75-79 years,75-79,Male,M,46,111602,41.2
